Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2023-03-29,244.39,248.38,238.71,245.06,16286188,0,0.0
2023-03-30,145.6,147.86,133.68,147.45,101972025,0,0.0
2023-03-31,419.06,422.42,414.92,419.14,35945989,0,0.0
2023-04-03,270.66,284.02,261.98,277.73,108075295,2,0.0
2023-04-04,298.62,308.48,292.92,293.99,96779560,0,0.0
2023-04-05,140.12,144.77,130.1,136.23,96926191,0,0.0
2023-04-06,344.99,357.32,341.0,342.9,105523114,0,0.0
2023-04-07,182.97,195.96,179.69,189.66,33561310,0,0.0
2023-04-10,389.42,402.19,375.61,400.55,81913257,0,0.0
2023-04-11,181.54,195.36,179.56,190.02,112371145,0,0.0
2023-04-12,177.21,181.37,169.37,170.29,92642269,0,0.0
2023-04-13,130.96,142.41,127.26,132.63,85770961,0,0.0
2023-04-14,261.62,268.8,260.56,265.1,23737723,0,0.0
2023-04-17,289.45,302.16,288.43,293.97,77745175,0,0.0
2023-04-18,139.71,150.77,136.67,148.42,86405948,0,0.0
2023-04-19,352.66,364.42,339.59,359.82,62628766,0,0.0
2023-04-20,255.99,266.0,251.39,260.33,74537422,0,0.0
2023-04-21,277.32,280.39,263.04,269.52,68477891,0,0.0
2023-04-24,252.23,260.63,243.3,247.72,119706238,0,0.0
2023-04-25,240.23,255.01,233.4,235.69,99739239,0,0.0
2023-04-26,287.89,301.98,278.98,287.14,69230536,0,0.0
2023-04-27,166.57,167.7,158.58,162.35,89757256,0,0.0
2023-04-28,174.58,177.47,163.08,172.81,67762777,0,0.0
2023-05-01,378.54,380.95,373.94,378.55,83709584,0,0.0
2023-05-02,403.83,414.86,398.21,399.38,101491407,0,0.0
2023-05-03,231.99,244.35,218.53,228.74,102105678,0,0.0
2023-05-04,201.22,204.82,187.0,190.24,62980339,0,0.0
2023-05-05,313.2,321.03,299.76,303.1,98817540,0,0.0
2023-05-08,242.62,255.31,236.04,251.98,105274038,0,0.0
2023-05-09,127.62,138.75,115.8,116.76,42135236,0,0.0
2023-05-10,166.85,175.21,159.44,166.05,23979219,0,0.0
2023-05-11,334.79,343.85,327.08,329.9,44107857,0,0.0
2023-05-12,317.68,325.55,314.21,324.18,61875246,0,0.0
2023-05-15,128.13,132.94,119.06,126.79,112996545,0,0.0
2023-05-16,186.59,195.28,183.39,186.14,30371868,0,0.0
2023-05-17,189.32,199.81,184.01,191.95,96369859,0,0.0
2023-05-18,321.57,334.73,308.67,327.73,88735788,0,0.0
2023-05-19,125.91,135.64,122.41,135.09,21045001,0,0.0
2023-05-22,151.23,162.77,149.7,152.58,104763004,0,0.0
2023-05-23,359.97,362.79,358.47,362.3,40646174,0,0.0
2023-05-24,173.56,180.75,159.42,179.35,49050664,0,0.0
2023-05-25,315.82,316.46,307.97,315.75,35411399,0,0.0
2023-05-26,191.45,195.53,185.01,191.69,72933890,0,0.0
2023-05-29,149.83,160.86,137.57,152.24,92184495,0,0.0
2023-05-30,192.95,207.83,180.33,191.42,46109310,0,0.0
2023-05-31,336.68,338.62,331.36,336.82,67960621,0,0.0
2023-06-01,376.71,383.03,366.15,375.12,111145928,0,0.0
2023-06-02,369.07,381.17,357.39,373.5,69244317,0,0.0
2023-06-05,239.16,242.62,229.17,234.93,41592372,0,0.0
2023-06-06,320.43,328.98,317.73,325.96,18991818,0,0.0
2023-06-07,181.5,192.63,168.3,188.36,23164962,0,0.0
2023-06-08,207.94,217.37,199.62,202.22,71372732,0,0.0
2023-06-09,388.9,392.13,384.3,390.82,80978252,0,0.0
2023-06-12,123.9,129.55,117.23,123.89,109299299,3,0.0
2023-06-13,145.65,157.51,144.61,155.51,15250231,0,0.0
2023-06-14,182.37,190.91,180.02,184.72,58004556,0,0.0
2023-06-15,127.96,128.54,116.36,120.98,95071947,0,0.0
2023-06-16,174.43,185.96,173.93,184.94,70067172,0,0.0
2023-06-19,294.91,295.92,288.37,290.27,102258185,0,0.0
2023-06-20,246.43,257.74,238.35,254.72,38518715,0,0.0
2023-06-21,387.8,391.24,386.51,388.8,49533367,0,0.0
2023-06-22,365.23,379.62,350.62,365.53,53821960,0,0.0
2023-06-23,222.55,228.39,218.77,221.74,57973491,0,0.0
2023-06-26,197.83,203.07,192.92,198.74,67461766,0,0.0
2023-06-27,233.91,236.57,229.0,231.46,15420993,0,0.0
2023-06-28,297.09,302.02,293.25,293.59,119064757,0,0.0
2023-06-29,200.42,213.63,199.9,203.63,34038007,0,0.0
2023-06-30,307.24,322.19,296.16,296.33,110306518,0,0.0
2023-07-03,242.82,248.66,228.3,248.22,48548071,0,0.0
2023-07-04,285.61,292.61,281.86,292.24,111659263,0,0.0
2023-07-05,250.84,261.81,240.73,249.06,103487398,0,0.0
2023-07-06,208.34,221.69,197.08,215.01,106160404,0,0.0
2023-07-07,404.54,413.64,391.74,399.31,61984860,0,0.0
2023-07-10,349.08,355.26,342.45,351.05,110071437,0,0.0
2023-07-11,162.03,168.51,157.14,166.3,17752690,0,0.0
2023-07-12,380.54,391.13,375.32,390.29,63482500,0,0.0
2023-07-13,266.23,266.78,255.4,259.95,83112374,0,0.0
2023-07-14,388.37,397.85,376.03,393.12,32848408,0,0.0
2023-07-17,359.96,365.61,356.83,359.16,83969235,0,0.0
2023-07-18,247.56,259.58,241.68,259.41,94694571,0,0.0
2023-07-19,126.74,128.59,113.16,113.56,114712182,0,0.0
2023-07-20,200.6,209.63,188.4,201.21,39555728,0,0.0
2023-07-21,282.49,289.96,267.71,282.38,81395265,0,0.0
2023-07-24,310.04,319.85,298.6,313.22,60353996,0,0.0
2023-07-25,197.37,198.81,191.17,192.09,109205561,0,0.0
2023-07-26,161.81,170.72,152.75,169.62,68947238,0,0.0
2023-07-27,370.48,379.12,360.4,363.79,45147291,3,0.0
2023-07-28,415.32,423.95,413.68,420.08,97969705,0,0.0
2023-07-31,277.71,286.96,269.31,273.24,46616374,0,0.0
2023-08-01,171.5,181.81,160.71,167.19,34138117,0,0.0
2023-08-02,201.69,213.86,198.76,207.01,114692226,0,0.0
2023-08-03,125.52,129.93,113.7,120.47,110464546,0,0.0
2023-08-04,394.29,406.75,385.33,388.76,106124305,0,0.0
2023-08-07,155.33,163.05,141.02,144.79,96952330,0,0.0
2023-08-08,292.95,294.57,291.83,292.98,101838133,0,0.0
2023-08-09,202.22,203.57,197.87,202.19,18291987,0,0.0
2023-08-10,286.25,291.6,277.03,290.11,62538500,0,0.0
2023-08-11,315.43,327.31,310.63,312.03,72873362,0,0.0
2023-08-14,368.92,379.68,358.06,366.56,114989205,0,0.0
2023-08-15,181.93,193.86,170.42,172.77,44268923,0,0.0
2023-08-16,123.3,131.3,121.31,121.48,97298322,0,0.0
2023-08-17,161.07,167.95,153.12,162.93,115533117,0,0.0
2023-08-18,390.01,392.65,382.13,388.47,62809902,0,0.0
2023-08-21,382.17,387.43,376.32,378.13,80555773,0,0.0
2023-08-22,299.22,306.01,285.19,290.06,24179279,0,0.0
2023-08-23,300.16,301.94,287.66,288.0,27896471,0,0.0
2023-08-24,319.51,323.21,308.9,320.85,69594920,0,0.0
2023-08-25,172.61,181.78,161.75,181.27,74304974,0,0.0
2023-08-28,394.32,405.49,387.13,389.62,20492952,0,0.0
2023-08-29,245.63,260.61,231.78,238.45,63236011,0,0.0
2023-08-30,234.94,248.97,224.37,245.73,109469046,0,0.0
2023-08-31,275.68,285.5,264.61,283.96,80256994,0,0.0
2023-09-01,134.09,140.7,121.1,129.32,25197174,0,0.0
2023-09-04,169.89,179.61,165.42,166.14,93002445,0,0.0
2023-09-05,341.41,353.3,329.21,330.16,21297042,0,0.0
2023-09-06,144.84,147.06,141.51,144.7,95710501,2,0.0
2023-09-07,300.95,307.39,295.44,300.14,86161443,0,0.0
2023-09-08,193.6,206.28,188.23,188.75,22200262,0,0.0
2023-09-11,236.79,242.86,222.1,234.21,43862768,0,0.0
2023-09-12,206.61,215.4,193.69,193.94,89834030,0,0.0
2023-09-13,226.7,235.72,216.03,231.53,89798069,0,0.0
2023-09-14,335.71,338.88,324.67,329.02,80556711,0,0.0
2023-09-15,209.14,214.89,200.49,201.07,100495505,0,0.0
2023-09-18,289.92,295.27,275.69,287.21,34080923,0,0.0
2023-09-19,262.82,263.7,255.12,258.53,41705487,0,0.0
2023-09-20,319.1,319.95,313.08,319.77,87571474,0,0.0
2023-09-21,401.05,413.61,398.19,406.58,17098729,0,0.0
2023-09-22,339.77,344.23,327.87,332.37,78022352,0,0.0
2023-09-25,184.48,192.49,173.33,186.92,106123390,1,0.0
2023-09-26,129.35,134.18,123.28,126.24,100706924,2,0.0
2023-09-27,198.68,212.82,197.81,211.38,79201676,0,0.0
2023-09-28,298.52,302.78,285.85,292.19,72900186,0,0.0
2023-09-29,135.43,142.16,134.76,138.83,31465417,0,0.0
2023-10-02,268.91,282.06,258.21,259.42,77925345,0,0.0
2023-10-03,299.05,311.76,284.48,296.1,116784099,0,0.0
2023-10-04,220.27,223.47,213.42,221.79,108179800,0,0.0
2023-10-05,351.27,363.41,347.36,360.29,38917061,0,0.0
2023-10-06,151.98,159.12,141.26,145.27,27124055,0,0.0
2023-10-09,142.54,150.04,130.19,134.68,31139153,0,0.0
2023-10-10,338.46,340.9,330.04,338.92,47315606,0,0.0
2023-10-11,268.65,270.32,254.13,269.19,56142405,0,0.0
2023-10-12,326.52,337.58,325.27,326.44,82259517,0,0.0
2023-10-13,250.45,258.15,242.63,249.61,97106264,0,0.0
2023-10-16,193.92,200.75,183.0,188.99,111732598,0,0.0
2023-10-17,365.73,376.81,352.72,373.69,17488144,0,0.0
2023-10-18,359.82,371.42,356.72,357.95,71294061,0,0.0
2023-10-19,328.41,331.21,316.31,319.46,104013399,0,0.0
2023-10-20,201.64,210.99,193.13,206.57,68815626,0,0.0
2023-10-23,297.07,299.53,290.82,291.27,60399577,0,0.0
2023-10-24,228.29,239.68,225.88,232.68,20088539,0,0.0
2023-10-25,147.47,157.5,134.42,144.62,105821506,0,0.0
2023-10-26,395.19,409.56,392.41,398.14,104666634,0,0.0
2023-10-27,161.05,162.55,156.06,158.62,90883685,0,0.0
2023-10-30,405.07,406.4,400.36,403.56,37074556,0,0.0
2023-10-31,253.8,258.39,240.66,243.52,67828237,0,0.0
